股票代码,股票名称,当前价,涨跌额,涨跌幅,年初至今,成交量,成交额,换手率,市盈率(TTM),股息率,市值
SH603587,地素时尚,14.27,-0.07,-0.49,-20.46,636594,9083924,0.13,12.453,7.009,6864977352
SH600895,张江高科,11.83,0.03,0.25,-20.47,4182837,49383468,0.27,,1.268,18320997377
SZ002221,东华能源,9.77,0.22,2.3,-20.49,55476982,554227981.97,3.62,30.192,2.221,16110952990
SH605056,咸亨国际,14.53,-0.14,-0.95,-20.5,2069300,30192362,1.32,34.612,2.409,5812145300
SH600691,阳煤化工,4.07,-0.03,-0.73,-20.51,26543266,108662700,1.12,29.841,0,9670246545
SZ002979,雷赛智能,20.3,0.14,0.69,-20.52,2965821,60482516.32,1.88,31.539,0.961,6274730000
SH688186,广大特材,35.13,1.2,3.54,-20.55,2413298,84029895,1.6,89.711,0.712,7526251200
SH688131,皓元医药,140.65,-3.23,-2.24,-20.57,406347,57601305,0.68,68.933,0.269,14638684486
SZ000021,深科技,12.41,0.07,0.57,-20.6,16359443,203115401.42,1.05,20.217,1.209,19366891967
SZ003040,楚天龙,20.83,0.66,3.27,-20.64,11019692,226388902.84,5.09,87.928,0.288,9605462297
SZ300087,荃银高科,16.01,0.21,1.33,-20.65,17222950,273837027.87,2.69,51.837,0.419,10833415247
SZ002273,水晶光电,13.52,0.34,2.58,-20.66,32271076,431748382.62,2.39,36.68,1.479,18801347628
SH688711,宏微科技,70.08,1.73,2.53,-20.69,1464152,103251396,1.4,139.474,0.207,9663378013
SZ002281,光迅科技,18.27,0,0,-20.76,4029509,73914450.72,0.6,21.819,0.93,12778200932
SH688033,天宜上佳,26.13,1.28,5.15,-20.76,10547375,273607229,2.97,61.604,0.153,11756662747
SH600742,一汽富维,9.17,0,0,-20.77,4701527,43071882,0.69,13.607,3.008,6767224579
SZ300409,道氏技术,19.14,0.02,0.1,-20.89,9683779,185347644.29,2.04,19.261,0.261,11081975420
SZ301015,百洋医药,23.22,-0.05,-0.21,-20.91,1141729,26541675.9,0.96,27.086,2.873,12192822000
SZ300343,联创股份,13.45,0.01,0.07,-20.98,25908426,347546727.75,2.79,16.755,0,15312604286
SZ300384,三联虹普,18.81,0.3,1.62,-21.01,1842682,34490963.19,0.84,27.957,1.701,5992836562
SZ300757,罗博特科,48.94,1.25,2.62,-21.06,1236570,60582852.2,1.19,,0,5409384008
SZ002522,浙江众成,5.57,-0.07,-1.24,-21.13,5503111,30713335.6,0.64,28.33,0.539,5045191186
SZ002288,超华科技,6.38,0.18,2.9,-21.23,25512452,161303963.39,3.18,201.531,0,5943887087
SH601200,上海环境,9.82,0,0,-21.23,4138333,40568762,0.37,20.044,1.018,11016650892
SZ301102,兆讯传媒,31.17,0.52,1.7,-21.23,473000,14677149,1.1,27.707,0.802,6234000000
SZ002880,卫光生物,25.14,-0.09,-0.36,-21.26,323910,8150491,0.14,31.266,0.796,5701752000
SZ000623,吉林敖东,14.25,-0.07,-0.49,-21.32,4478086,63790172.04,0.39,12.624,2.105,16573423142
SZ002950,奥美医疗,12.65,-0.13,-1.02,-21.32,3382596,42780919.98,0.98,16.567,1.66,8010807399
SH605018,长华股份,14.56,-0.03,-0.21,-21.34,2086400,30507767,5.01,69.749,1.992,6821161300
SZ002678,珠江钢琴,5.62,-0.02,-0.35,-21.36,1023150,5741974.6,0.08,54.629,0.765,7633760215
SH603920,世运电路,16.91,0.25,1.5,-21.39,6412680,108462920,1.2,33.971,3.549,8999081803
SH600059,古越龙山,9.54,-0.03,-0.31,-21.4,4264809,40635135,0.47,42.999,0.839,8696114620
SH600718,东软集团,10.6,-0.1,-0.93,-21.4,9558260,101598802,0.78,11.123,0.566,13163136127
SH600433,冠豪高新,3.77,-0.05,-1.31,-21.41,9624420,36370245,0.67,63.333,1.857,6953980561
SZ300177,中海达,7.41,-0.08,-1.07,-21.52,13028145,96488284.01,2.15,139.713,0.202,5514292779
SH605338,巴比食品,27.09,0.35,1.31,-21.55,1044649,27849297,1.21,30.447,0.96,6718320000
SZ002140,东华科技,11.35,-0.02,-0.18,-21.59,10591028,119598824.6,1.98,22.13,1.322,6187922844
SZ300634,彩讯股份,13.52,0.11,0.82,-21.62,4781497,64301572.47,1.15,32.156,0.444,6003030072
SH600993,马应龙,22.18,-0.02,-0.09,-21.65,4879754,107845418,1.13,19.847,1.578,9560775302
SZ002610,爱康科技,3.68,-0.04,-1.08,-21.7,79433704,294056362.72,1.81,,0,16484679685
SZ002141,贤丰控股,5.07,0.02,0.4,-21.76,11912760,60386035.6,1.05,131.538,0,5752708551
SZ002483,润邦股份,6.27,0.03,0.48,-21.82,6048962,37891927.12,0.68,22.083,0.797,5908150368
SZ002645,华宏科技,18.98,0.16,0.85,-21.85,6557110,123929525.25,1.38,16.658,0.527,11045433738
SH688007,光峰科技,26.72,1.03,4.01,-21.89,5087306,132438886,1.12,95.176,0.391,12174657995
SZ300116,保力新,1.91,-0.01,-0.52,-22.04,31537380,60268893.75,0.79,,0,8452879511
SH600375,汉马科技,7.89,-0.04,-0.5,-22.04,4175100,33026880,0.75,,0,5162544119
SH600329,达仁堂,23.93,-0.24,-0.99,-22.05,1667573,39982446,0.29,23.87,2.089,18508492809
SH600879,航天电子,6.42,-0.07,-1.08,-22.09,22915270,147421113,0.84,30.006,0,17457721643
SZ000997,新大陆,13.84,0.29,2.14,-22.09,12547419,170188521.22,1.22,22.776,1.806,14283751048
SH603300,华铁应急,7.39,-0.22,-2.89,-22.14,12351756,92026837,0.99,16.944,1.228,9330503941
SZ002747,埃斯顿,20.17,1.09,5.71,-22.15,36075587,717453641.77,4.6,129.455,0.149,17533322193
SH600330,天通股份,12.55,0.21,1.7,-22.18,26356215,328139092,2.64,28.095,0.398,12506899912
SZ300166,东方国信,8.4,0.04,0.48,-22.22,14954464,125185723.64,1.63,37.979,0,9680004071
SH605599,菜百股份,10.14,-0.01,-0.1,-22.26,686200,6956436,0.88,18.965,3.55,7886666892
SZ000718,苏宁环球,3.64,-0.05,-1.36,-22.27,19309800,70403316,0.84,33.792,1.923,11046076438
SZ000823,超声电子,10.48,0.07,0.67,-22.29,7822661,81774714.66,1.46,14.793,0.954,5627642614
SZ002287,奇正藏药,23.14,-0.1,-0.43,-22.42,367942,8511605.01,0.07,,2.55,12269365889
SZ002429,兆驰股份,3.77,-0.01,-0.26,-22.43,11360391,42849370.16,0.25,,0,17066566088
SZ300715,凯伦股份,13.64,0.15,1.11,-22.44,1374330,18560695.97,0.49,,4.399,5250167326
SZ300143,盈康生命,10.95,0,0,-22.45,4146600,45260857,0.76,,0,7031728760
SZ002106,莱宝高科,8.8,-0.04,-0.45,-22.47,8412446,73803448.42,1.19,14.02,1.136,6211182208
SH603171,税友股份,26.99,0.61,2.31,-22.5,912774,24335031,1.01,50.784,1.112,10954971100
SH603439,贵州三力,12.23,-0.04,-0.33,-22.5,1651600,20230193,1.02,34.209,0,5024844902
SZ300185,通裕重工,2.76,0.01,0.36,-22.5,24689500,68123374,0.67,55.685,1.087,10755121690
SZ002643,万润股份,18.08,0.26,1.46,-22.53,8316232,150081285.39,0.93,20.601,1.41,16820460687
SH605009,豪悦护理,41.46,0.14,0.34,-22.54,1434800,59381216,2.74,19.533,2.412,6468651929
SZ300303,聚飞光电,4.58,-0.01,-0.22,-22.55,13831332,63615173.56,1.1,23.742,2.183,6147842367
SZ000062,深圳华强,12.99,-0.36,-2.7,-22.56,8605723,112609581.36,0.82,13.979,2.309,13586362093
SZ002637,赞宇科技,14.43,-0.44,-2.96,-22.64,3654543,53073050.05,0.92,10.172,1.386,6787886430
SZ300376,易事特,7.74,-0.02,-0.26,-22.67,19247726,149400615.19,0.83,32.897,0.439,17975255844
SH600398,海澜之家,4.48,-0.01,-0.22,-22.7,8234048,36758491,0.19,9.142,11.384,19351834441
SH600810,神马股份,9.03,-0.14,-1.53,-22.71,13497258,122542515,1.89,5.56,6.645,9428908142
SH600580,卧龙电驱,13.99,0.04,0.29,-22.71,19271979,268963388,1.48,17.228,1.072,18395347278
SZ000848,承德露露,8.38,-0.09,-1.06,-22.76,7320872,61357406.72,0.68,15.455,0,9020391220
SH601068,中铝国际,4.71,0.25,5.61,-22.79,39244661,184972131,1.53,,0,13937204002
SH600682,南京新百,9.04,-0.07,-0.77,-22.88,3835869,34675973,0.33,13.981,0.332,12169035278
SH600310,桂东电力,3.67,0.08,2.23,-22.88,29249750,105809182,2.41,32.523,0.454,5379158350
SZ002274,华昌化工,9.45,-0.11,-1.15,-22.88,14866088,140526204.45,1.58,6.165,3.175,8999845905
SH688236,春立医疗,20.96,-0.1,-0.47,-22.95,379597,7963295,1.14,24.876,0.62,8054508800
SH601107,四川成渝,4.04,-0.03,-0.74,-22.95,5583700,22546397,0.26,7.354,2.723,12354562400
SZ300131,英唐智控,6.27,-0.03,-0.48,-22.97,25724600,163118198,2.7,210.787,0,7129912223
SZ300437,清水源,20.36,-0.11,-0.54,-23,5106187,103622877.34,2.87,23.327,0.491,5274524655
SH600773,西藏城投,21.74,-0.33,-1.5,-23,15556950,339956309,1.9,149.987,0.083,17819424575
SZ002706,良信股份,13.72,-0.11,-0.8,-23.01,7424000,102701379,0.92,35.858,1.458,15409275274
SH603698,航天工程,14.04,0.48,3.54,-23.01,6424710,89451100,1.2,47.772,0.627,7525299600
SH605222,起帆电缆,19.74,-0.03,-0.15,-23.04,1538200,30513602,1.54,12.729,1.241,8255807553
SH600100,同方股份,4.64,-0.08,-1.69,-23.05,20505742,95490998,0.69,,0,15545381388
SZ002411,*ST必康,9.57,0.46,5.05,-23.13,47154833,439589945.17,3.08,,0,14663957009
SH603324,盛剑环境,44.63,4.06,10.01,-23.16,6434985,283415025,14.65,34.199,0.835,5583949395
SH601258,庞大集团,1.26,-0.01,-0.79,-23.17,28585091,36152991,0.28,37.949,0,12886303588
SH603711,香飘飘,12.42,-0.17,-1.35,-23.18,1488500,18522036,0.36,32.791,1.369,5101462836
SZ300447,全信股份,17.26,-0.05,-0.29,-23.21,4713315,81320932.1,2.36,29.332,0.579,5390787753
SZ002470,ST金正,2.31,-0.03,-1.28,-23.26,15576900,36043851,0.5,,0,7590724084
SZ300825,阿尔特,14.33,-0.17,-1.17,-23.26,4053400,58200690.56,1,39.837,0,7131062376
SZ300397,天和防务,11.73,0.05,0.43,-23.28,14977946,175131578.26,3.74,,0,6071879019
SH601208,东材科技,13.21,0.21,1.62,-23.3,9854951,129871164,1.14,28.651,0.742,12112924190
SH600597,光明乳业,10.98,-0.06,-0.54,-23.31,7194845,78965994,0.55,24.703,1.457,15137476676
SZ301069,凯盛新材,37.14,-0.21,-0.56,-23.34,1430252,53524982.98,2.38,68.005,0.673,15622569600
SH688267,中触媒,31.91,-0.59,-1.82,-23.35,736626,23667974,1.92,45.319,0.721,5622542000
SH688221,前沿生物-U,14.24,0.26,1.86,-23.4,2494399,35367950,1.33,,0,5122982400
SZ300423,昇辉科技,11.07,0.27,2.5,-23.43,7631560,84963931.93,2.41,31.773,0.317,5507449980
SH603992,松霖科技,14.94,-0.16,-1.06,-23.43,832200,12468200,0.21,18.627,0.509,5991087279
SZ300017,网宿科技,5.09,-0.01,-0.2,-23.46,16482031,83729531.82,0.72,77.402,0.589,12455381702
SZ002957,科瑞技术,19.41,0.25,1.3,-23.5,8587621,166207959.7,2.09,184.384,0.175,7972893720
SZ300102,乾照光电,6.86,0.04,0.59,-23.54,9296670,63877516.9,1.3,72.146,0.219,6194898311
SZ000861,海印股份,2.5,-0.03,-1.19,-23.55,19891282,49764638.49,0.84,,0,6302489560
SZ002065,东华软件,5.91,-0.03,-0.51,-23.57,11927387,70430996.71,0.41,47.637,0.846,18944400836
SZ002705,新宝股份,18.68,0.09,0.48,-23.58,9454729,176268657.42,1.15,16.013,1.071,15443274930
SH688183,生益电子,10.5,0.1,0.96,-23.66,1804400,18917092,0.59,29.475,1.524,8734122338
SZ300986,志特新材,34.76,-0.29,-0.83,-23.67,1732760,60919778.8,2.48,30.966,0.308,5696932255
SZ000676,智度股份,5.93,-0.14,-2.31,-23.68,34237200,203098936.1,2.71,61.794,0,7569686344
SH603093,南华期货,10.32,-0.15,-1.43,-23.69,3053483,31598518,0.5,27.09,0.388,6295880016
SZ002724,海洋王,12.25,0.1,0.82,-23.72,1889150,23058890.34,0.51,26.069,1.633,9552914144
SZ300477,合纵科技,6.14,0,0,-23.73,19599159,120012053.61,2.24,41.478,0,6582194738
SZ300443,金雷股份,44.05,1.27,2.97,-23.74,9309900,413236733.69,5.05,33.277,0,11530240970
SZ002214,大立科技,14.95,0.11,0.74,-23.75,3234092,48363433.88,0.68,,0.535,8958607128
SH601038,一拖股份,10.64,0.14,1.33,-23.77,9832165,104746521,1.66,23.521,1.1,11955585726
SZ002646,天佑德酒,15.95,-0.22,-1.36,-23.8,4225854,67378589.49,0.89,86.145,0.313,7537379435
SZ300263,隆华科技,7.73,0.19,2.52,-23.84,27472774,210217092.88,3.61,26.232,0.458,6990162303
SH688103,国力股份,52.7,2.5,4.98,-23.87,737608,38240261,3.63,71.511,0.598,5027053000
SH600696,岩石股份,26.85,-0.17,-0.63,-23.92,846001,22773391,0.25,140.989,0,8980504222
SZ002171,楚江新材,9.79,0.1,1.03,-23.95,10766685,105053002.72,0.87,22.157,2.554,13065071951
SZ002612,朗姿股份,23.98,-0.27,-1.11,-24.17,7392426,177551027.64,2.93,102.629,0.292,10609840093
SZ001208,华菱线缆,11.22,0.02,0.18,-24.17,3008800,33742831,1.21,45.888,0.267,5996237280
SZ300793,佳禾智能,16.06,0,0,-24.21,7051400,113439306,4.07,61.043,0,5434524128
SZ300705,九典制药,18.81,-0.14,-0.74,-24.22,1799793,34031885.94,0.9,27.94,0.991,6180267133
SZ301123,奕东电子,27.88,1.93,7.44,-24.28,8093430,222755500.75,14.96,35.509,1.076,6512768000
SZ002991,甘源食品,56.63,0.83,1.49,-24.33,678657,37927063.88,1.86,33.467,1.921,5278812510
SH688177,百奥泰,19.53,-0.15,-0.76,-24.39,390229,7593495,0.36,,0,8086982400
SH600198,大唐电信,6.69,0.04,0.6,-24.41,10654666,71663864,1.21,1718.227,0,8788712581
SZ002293,罗莱生活,10.32,-0.03,-0.29,-24.48,1285190,13211936.9,0.16,13.238,11.632,8652111332
SZ300791,仙乐健康,30.96,-1.16,-3.61,-24.52,1302519,40566837.27,2.59,28.464,1.292,5578070073
SZ300867,圣元环保,20.61,0.06,0.29,-24.62,1884032,38659065.11,1.22,26.513,0.849,5600583102
SZ002243,力合科创,8.42,-0.05,-0.59,-24.69,2818511,23700810.44,0.42,18.221,0.95,10193287524
SH688110,东芯股份,33.83,0.97,2.95,-24.75,4554458,153903103,5.09,37.727,0.532,14961309313
SZ000671,阳光城,2.27,0.03,1.34,-24.83,203787711,454123019.28,5.03,,0,9398669297
SZ000917,电广传媒,5.06,-0.05,-0.98,-24.85,8071000,40805969,0.57,,0.395,7172835070
SZ002387,维信诺,6.97,0.06,0.87,-24.89,55288261,388982353.34,4.04,,0,9640837409
SZ002773,康弘药业,15.17,-0.27,-1.75,-24.93,7367502,111830778.44,1.07,25.942,0.659,13948268182
SZ301180,万祥科技,22.06,0.12,0.55,-25,3024122,66482453.64,7.56,42.743,0.227,8824220600
SH600817,宇通重工,9.91,0.1,1.02,-25.05,2112734,20885566,1.11,16.495,3.488,5412644167
SZ300188,美亚柏科,12.76,0,0,-25.08,2501320,31818882.6,0.35,54.027,0.944,10256574883
SH600728,佳都科技,6.22,0.03,0.48,-25.11,14957119,92692207,0.86,26.055,0.297,10941239977
SH603987,康德莱,16.09,-0.3,-1.83,-25.13,3758207,60739766,0.86,20.929,1.243,7104845210
SH605005,合兴股份,17.62,0.23,1.32,-25.3,1098300,19488218,2.14,44.186,0.851,7120885130
SH601279,英利汽车,5.66,-0.02,-0.35,-25.32,2660500,15115286,1.36,157.443,0.177,8457472869
SZ002759,天际股份,21.58,0.08,0.37,-25.33,5022100,108246879,1.25,8.457,1.733,8816564396
SH688336,三生国健,13.85,-0.06,-0.43,-25.34,269476,3743375,0.29,,0,8542483233
SH601003,柳钢股份,3.74,0,0,-25.34,5716503,21212456,0.22,,4.706,9584846568
SZ300762,上海瀚讯,12.75,-0.45,-3.41,-25.35,11583869,148733413.41,1.85,33.841,0.294,8007183753
SZ300655,晶瑞电材,18.4,0.1,0.55,-25.4,15393660,286538083.5,2.85,63.843,0.316,10766549725
SH688621,阳光诺和,90.38,-2.22,-2.4,-25.46,383828,34964832,0.67,53.926,0.293,7230400000
SH600490,鹏欣资源,3.63,0.03,0.83,-25.46,17412719,62968442,0.87,,0,8032780097
SH688601,力芯微,112.5,3.13,2.86,-25.47,1304999,147327141,3.93,32.043,0.711,7200000000
SZ000966,长源电力,5.46,0.09,1.68,-25.51,21572357,116425199.67,1.65,,0,15011329237
SZ002210,飞马国际,2.51,-0.08,-3.09,-25.52,85866366,217944138.24,3.23,2852.137,0,6679694263
SZ000717,韶钢松山,3.35,-0.02,-0.59,-25.53,9805568,32824302.8,0.4,9.257,5.97,8119482402
SZ002075,沙钢股份,4.27,-0.01,-0.23,-25.54,10150979,43210319.95,0.46,10.163,1.874,9422915466
SZ002664,长鹰信质,14.7,0.26,1.8,-25.58,3075600,44968727.81,0.78,37.361,0.408,5937036000
SH603801,志邦家居,22.11,-0.32,-1.43,-25.61,2229178,49531235,0.72,13.479,2.718,6894956958
SZ002043,兔宝宝,8.57,-0.11,-1.27,-25.63,7444540,63861327.16,1.07,9.967,5.484,6623254063
SH603071,物产环能,18.18,0.46,2.6,-25.65,4469934,80442056,4.45,9.325,3.3,10143611756
SH600966,博汇纸业,7.39,-0.08,-1.07,-25.74,7720824,56948502,0.58,15.832,3.66,9879279288
SH603916,苏博特,18.84,0.32,1.73,-25.75,3480728,64528823,0.83,16.46,1.911,7918617754
SZ301109,军信股份,16.96,0.05,0.3,-25.88,1368213,23138552.77,1.62,15.071,1.494,6953769600
SZ002990,盛视科技,25.36,0.14,0.56,-25.9,877500,22259822.12,1.36,49.541,0.789,6543938780
SZ300026,红日药业,5.76,-0.09,-1.54,-25.92,35430483,204541036.48,1.31,28.76,0.694,17303931861
SH600066,宇通客车,7.68,0,0,-25.93,11125991,85326617,0.5,42.131,6.51,17003053233
SZ300320,海达股份,11.93,0.17,1.45,-25.94,10229109,121486437.3,2.06,69.728,0.21,7172723899
SZ000030,富奥股份,5.21,0,0,-25.98,2063450,10743470,0.12,20.644,5.758,9432976498
SZ002913,奥士康,28.23,0.04,0.14,-26,1363073,38490273.26,0.51,17.491,3.011,9087856253
SZ002135,东南网架,8.45,0.77,10.03,-26.03,19834053,167597747.85,1.81,22.929,1.183,9848895303
SH605099,共创草坪,25.68,-0.29,-1.12,-26.08,1832880,46897169,4.57,27.69,1.841,10317525504
SZ003009,中天火箭,45.57,0,0,-26.1,1352000,61491836.49,3.07,60.716,0.173,7081227703
SZ301115,建科股份,31.07,-0.95,-2.97,-26.11,5835222,183322134.07,14.29,33.121,0.772,5592600000
SZ300613,富瀚微,63.14,1.19,1.92,-26.23,3111668,197445561.57,1.44,30.961,0.258,14471110206
SZ002745,木林森,10.98,-0.16,-1.44,-26.29,17441148,192214691.97,1.81,22.792,1.257,16296147061
SZ002540,亚太科技,5.59,0.06,1.08,-26.3,12575309,70162704.31,1.4,15.783,1.79,7102259905
SZ300738,奥飞数据,9.27,0.01,0.11,-26.32,7055506,64746883.62,1.04,43.74,0.27,6368144961
SZ300065,海兰信,11.24,-0.04,-0.35,-26.34,7591182,85413371.44,1.23,157.934,0,7820358451
SH600963,岳阳林纸,5.69,-0.04,-0.7,-26.39,13872588,79242672,0.79,35.712,2.039,10267338190
SZ300082,奥克股份,11,-0.15,-1.35,-26.4,48425294,546758614.81,7.14,23.634,3.109,7481080200
SZ002002,鸿达兴业,4.46,-0.06,-1.33,-26.4,261295975,1148529722.45,8.44,41.027,0,13924060588
SH688578,艾力斯-U,22.2,-0.55,-2.42,-26.49,2912439,65438464,1.54,80.969,0,9990000000
SZ002815,崇达技术,12.05,0.09,0.75,-26.51,5727067,68716022.78,1.33,17.22,2.534,10712168512
SH603027,千禾味业,14.68,-0.2,-1.34,-26.51,9708451,142691900,1.01,51.276,0.477,14071346501
SH600458,时代新材,10.08,0.07,0.7,-26.62,12437045,125709140,1.55,42.952,0.794,8092205372
SH603429,集友股份,13.56,-0.01,-0.07,-26.63,4882007,66027156,0.93,44.449,1.054,7218456362
SH603005,晶方科技,25,0.74,3.05,-26.75,27988005,698067264,4.29,32.716,0.707,16330308650
SH688059,华锐精密,115,2.09,1.85,-26.75,286474,32614677,1.16,29.055,1.043,5060920000
SH600252,中恒集团,2.8,-0.01,-0.36,-26.78,12017400,33546870,0.35,139.076,0.964,9730300012
SH601330,绿色动力,7.55,0.08,1.07,-26.79,5509200,41295213,0.56,15.545,1.325,10520472000
SZ300458,全志科技,24.04,1.2,5.25,-26.8,22846190,542815962.64,4.5,33.268,1.093,15147429422
SZ002332,仙琚制药,9.5,-0.06,-0.63,-26.85,7716973,73416728.86,0.79,13.964,1.579,9397446227
SH600581,八一钢铁,4.54,-0.03,-0.66,-26.89,26724900,121114263,1.74,,0,7054201470
SZ002677,浙江美大,12.07,-0.07,-0.58,-27.05,1818000,21918193,0.42,12.172,5.468,7797843379
SH688190,云路股份,86.03,-2.99,-3.36,-27.05,895918,77765747,3.26,69.433,0.384,10323600000
SH600967,内蒙一机,8.55,-0.05,-0.58,-27.06,8176091,69960342,0.48,18.305,2.047,14571353035
SZ000488,晨鸣纸业,5.28,-0.03,-0.56,-27.07,6975700,36885849,0.41,57.389,0,15756619296
SZ000812,陕西金叶,6.84,0,0,-27.08,50438481,346393227.67,6.57,86.47,0,5257857480
SZ300232,洲明科技,6.49,-0.02,-0.31,-27.09,8767517,57058238.08,1,33.278,0.385,7100640706
SZ200488,晨鸣B,2.55,-0.01,-0.39,-27.14,620900,1576826,0.09,24.623,0,7609730910
SH603888,新华网,17.14,-0.48,-2.72,-27.15,7223200,124364478,1.39,38.669,0.951,8896163230
SH601567,三星医疗,11.49,-0.16,-1.37,-27.21,6207103,71831459,0.45,29.89,2.786,16177650594
SH601311,骆驼股份,10.93,-0.1,-0.91,-27.23,16726047,183551530,1.43,24.213,2.013,12822487070
SH688389,普门科技,16.54,0.1,0.61,-27.25,2957598,49672912,1.88,33.667,1.076,6983188000
SZ001203,大中矿业,10.97,0.06,0.55,-27.25,4559375,49891891.92,1.05,11.151,0,16542760000
SH600935,华塑股份,5.47,-0.04,-0.73,-27.34,4235084,23213423,1.1,22.033,1.444,19185487912
SH600861,北京城乡,16.72,-0.28,-1.65,-27.34,6591930,110231598,2.08,,0,5296978747
SH600105,永鼎股份,3.9,-0.04,-1.02,-27.37,17177910,67184940,1.24,230.616,0,5473619759
SH688617,惠泰医疗,202.2,2.8,1.4,-27.38,467807,94480319,1.06,53.507,0.495,13480674000
SZ300061,旗天科技,7.71,0.16,2.12,-27.4,26389800,199849241,4.65,,0,5080841250
SZ002413,雷科防务,5.39,-0.09,-1.64,-27.46,15774500,85343635.24,1.28,,0,7234672500
SH600446,金证股份,10.36,-0.04,-0.38,-27.46,17214400,177252945,1.83,35.884,0.261,9749607500
SH688789,宏华数科,188.66,3.97,2.15,-27.61,268632,50432966,0.66,59.253,0.477,14338160000
SZ300098,高新兴,3.8,-0.05,-1.3,-27.62,17912047,68238223.66,1.18,386.465,0,6603572645
SH688055,龙腾光电,4.93,0.01,0.2,-27.64,3700740,18277404,0.21,25.235,0.564,16433333662
SZ002626,金达威,22.1,-0.3,-1.34,-27.65,5468586,121176935.66,0.89,24.485,2.715,13624250587
SZ002434,万里扬,10.66,-0.35,-3.18,-27.68,37055430,404444424.16,2.83,,0,13992316000
SZ301048,金鹰重工,9.78,0.01,0.1,-27.69,5612843,55056191.98,4.21,20.646,1.218,5216000652
SZ002639,雪人股份,10.75,-0.2,-1.83,-27.71,35443804,383089403.47,5.45,,0,8305473414
SZ002563,森马服饰,5.14,-0.02,-0.39,-27.71,5159320,26457555.21,0.27,14.96,9.728,13847623422
SH688308,欧科亿,50.49,1.14,2.31,-27.72,599525,30229327,0.93,21.664,1.386,5049000000
SZ300113,顺网科技,11.71,-0.22,-1.84,-27.74,9159594,106902922.62,2.06,213.238,0.601,8130103580
SZ300009,安科生物,9.25,-0.12,-1.28,-27.8,10274443,95195158.19,0.88,49.356,2.163,15155806412
SZ300846,首都在线,10.91,-0.08,-0.73,-27.84,5257691,57367180.72,1.64,,0,5089369832
SZ300134,大富科技,9.12,-0.08,-0.87,-27.85,13792783,126409424.84,1.94,,0,6999581815
SZ300982,苏文电能,52.38,1.98,3.93,-27.93,1414576,72791278.77,4.03,26.148,1.145,7349870825
SH688179,阿拉丁,40.2,0.93,2.37,-27.96,957258,38477076,1.35,57.771,0.711,5680531752
SH688667,菱电电控,124.01,10.36,9.12,-27.96,1121486,136877163,5.84,54.696,0,6398916000
SH600305,恒顺醋业,11.39,-0.18,-1.56,-28.03,7125160,81298320,0.71,95.689,0.887,11423669204
SZ003032,传智教育,15.09,-0.29,-1.89,-28.05,10154212,152206859.24,6.17,43.934,0.128,6072932775
SH600645,中源协和,18.15,0.12,0.67,-28.09,4805795,86908004,1.03,77.601,0,8493272353
SZ300255,常山药业,5.82,-0.1,-1.69,-28.11,3968800,23210854,0.43,38.49,0.447,5441507230
SH688083,中望软件,178.88,9.58,5.66,-28.14,1192660,212416627,2.72,160.494,0.4,15504410226
SZ002123,梦网科技,12.35,0.25,2.07,-28.2,24574844,297911448.55,3.68,,0,9907124058
SH688315,诺禾致源,29.59,0.77,2.67,-28.21,2664947,73538367,2.46,59.179,0.203,11841918000
SH603718,海利生物,10.98,-0.12,-1.08,-28.24,2412768,26501545,0.37,122.231,0,7071120000
SZ000727,冠捷科技,2.16,-0.01,-0.46,-28.24,19375700,41648864,0.57,71.868,0,9783864677
SZ002091,江苏国泰,9.61,-0.04,-0.41,-28.3,14473042,138740104.97,0.92,8.708,2.552,15640792249
SZ300435,中泰股份,16.68,-0.35,-2.06,-28.32,10925700,183398488,3.55,24.526,0.477,6348960108
SZ002249,大洋电机,6.21,-0.03,-0.48,-28.45,22997685,142665870.86,1.33,44.016,2.576,14735135817
SH603511,爱慕股份,16.72,0.02,0.12,-28.47,530395,8877612,0.97,27.831,1.495,6688167200
SZ300184,力源信息,4.96,0.02,0.4,-28.53,18754484,93135421.2,1.77,19.558,0,5776822333
SH600850,电科数字,18.47,0.12,0.65,-28.53,2296587,42283177,0.41,32.203,1.583,10249148839
SH603258,电魂网络,20.59,-0.38,-1.81,-28.56,2009669,41631990,0.82,18.333,4.007,5062234751
SH603601,再升科技,6.24,-0.06,-0.95,-28.65,2517420,15764174,0.25,28.961,1.199,6353977800
SH603225,新凤鸣,10.39,0.13,1.27,-28.66,10368002,107613525,0.69,12.004,2.166,15891189726
SZ000046,泛海控股,1.34,-0.04,-2.9,-28.72,71332650,96418011,1.37,,0,6962908879
SH600223,鲁商发展,9.33,-0.03,-0.32,-28.72,7113913,66352653,0.7,39.23,1.179,9415390017
SZ002023,海特高新,9.7,0.07,0.73,-28.73,5596857,54032659.06,0.82,89.14,0,7340872729
SZ002695,煌上煌,11.56,-0.11,-0.94,-28.74,4467266,51579038.92,0.96,79.423,0.519,5922236829
SZ002097,山河智能,6.89,-0.01,-0.14,-28.75,3099099,21357631.12,0.31,,0,7490893884
SZ002055,得润电子,10.41,0.03,0.29,-28.75,8964166,93353142.48,1.52,,0,6292741077
SZ300527,中船应急,7.34,-0.08,-1.08,-28.8,5939926,43661865.93,0.62,188.773,0.286,7070045245
SZ000403,派林生物,19.9,-0.3,-1.49,-28.82,3953080,78716789.22,0.66,33.418,0.282,14573966010
