股票代码,股票名称,当前价,涨跌额,涨跌幅,年初至今,成交量,成交额,换手率,市盈率(TTM),股息率,市值
SZ002832,比音勒芬,20.64,-0.33,-1.57,-17.92,2340687,48519224.28,0.6,17.477,1.453,11779394214
SZ000898,鞍钢股份,2.88,0.02,0.7,-17.95,29732929,85236842.66,0.37,7.893,7.674,27080698899
SZ300254,仟源医药,7.13,0.06,0.85,-17.95,3022300,21487943,1.44,,0,1722740354
SH603739,蔚蓝生物,15.1,-0.15,-0.98,-17.95,855000,12879364,0.39,35.038,1.06,3806481084
SZ300632,光莆股份,12.14,-0.35,-2.8,-18.01,6868620,84201942.98,3.35,38.572,0.413,3704904867
SZ300599,雄塑科技,8.4,0.1,1.2,-18.02,2148298,17984784.46,1.04,53.867,1.19,3008305163
SZ002301,齐心集团,6.86,0.11,1.63,-18.04,5114272,35134994.72,0.7,,0,5029873305
SZ000027,深圳能源,6.46,0.18,2.87,-18.04,18695011,119914500.18,0.39,19.963,2.709,30732738857
SH600260,*ST凯乐,2.54,-0.1,-3.79,-18.06,21946241,56083666,2.21,,0,2527010587
SZ002956,西麦食品,14.86,-0.3,-1.98,-18.06,9024976,132897559.16,4.07,46.731,1.803,3317906161
SH688425,铁建重工,4.06,0.04,1,-18.06,13305914,53824959,0.92,11.8,2.414,21653997820
SZ002409,雅克科技,66.2,1.63,2.52,-18.07,7466397,496445888.26,2.34,84.223,0.317,31506412284
SZ300989,蕾奥规划,19.7,0.19,0.97,-18.09,406229,7995629.87,1.5,21.588,0.592,2127600000
SZ300357,我武生物,46.72,-0.18,-0.38,-18.1,2028306,94706576.19,0.43,65.801,0.43,24461844480
SZ300067,安诺其,3.57,0.04,1.13,-18.12,5695495,20231602.66,0.74,43.218,0,3749486084
SZ002216,三全食品,16.37,-1.08,-6.19,-18.18,24499363,405354675.58,3.89,18.126,1.222,14392242866
SH603909,建发合诚,12.52,0.01,0.08,-18.19,338763,4257062,0.17,80.039,0.335,2510482856
SH600372,中航电子,18.2,-0.09,-0.49,-18.19,8826328,160151194,0.46,37.582,0.687,35093499623
SZ002959,小熊电器,51.65,-2.71,-4.99,-18.23,2383246,122803014.74,3.13,27.533,1.165,8057400000
SZ300311,任子行,6.68,0.34,5.36,-18.24,38474810,253636856.7,7.19,,0,4499849402
SZ000795,英洛华,6.99,0.02,0.29,-18.25,8927877,62433548.98,0.79,45.503,0,7924451880
SZ002906,华阳集团,44.68,-1.1,-2.4,-18.25,4052400,182283849.6,0.85,65.506,0.447,21257914739
SH600079,人福医药,18.26,-0.37,-1.99,-18.26,21993949,402151311,1.58,12.847,0.821,29819893040
SH600562,国睿科技,14.89,-0.02,-0.13,-18.26,4901330,72940155,0.74,28.851,0.86,18491263238
SH688168,安博通,36.09,1.39,4.01,-18.27,872446,31272070,2.18,83.817,0.396,2591680644
SH688302,海创药业-U,35.08,-0.82,-2.28,-18.27,486558,17075628,2.15,,0,3473467178
SH600070,浙江富润,5.99,0.08,1.35,-18.28,4955243,29346626,0.98,,0,3091295024
SH600081,东风科技,11.03,-0.04,-0.36,-18.28,1501469,16566498,0.48,24.567,1.396,5188720522
SH603886,元祖股份,18.1,-0.61,-3.26,-18.31,4437300,79838897,1.85,12.772,5.525,4344000000
SZ002227,奥特迅,13.96,-0.24,-1.69,-18.31,4410368,62052892.64,1.8,,0,3459374133
SZ300686,智动力,11.85,0.08,0.68,-18.33,1890300,22438817,0.95,154.221,0.325,3147647244
SH605058,澳弘电子,20.45,0.04,0.2,-18.34,979400,19963821,2.28,20.437,1.467,2922794778
SZ300735,光弘科技,12.05,-0.14,-1.15,-18.35,10616787,128008682.53,1.4,24.219,1.66,9334184496
SZ000528,柳工,6.14,0.04,0.66,-18.35,4723409,28815476.38,0.49,20.288,2.606,12003822745
SH603256,宏和科技,6.89,0.02,0.29,-18.37,1350300,9257443,0.15,68.257,1.428,6093309300
SH605162,新中港,10.02,0.26,2.66,-18.37,4138600,41220200,4.08,32.272,3.493,4012519020
SH600148,长春一东,14.22,0.39,2.82,-18.39,940700,13263271,0.66,126.16,0.615,2012363919
SZ300687,赛意信息,23.7,-0.15,-0.63,-18.4,1616372,37983688.12,0.53,39.822,0.477,9442140885
SZ002559,亚威股份,6.84,-0.08,-1.16,-18.4,7080500,48690975,1.47,36.321,2.195,3804637503
SZ001230,劲旅环境,28.16,-0.05,-0.18,-18.4,988950,27797212.01,3.55,18.998,0,3136836680
SZ301019,宁波色母,22.18,0.03,0.14,-18.41,391475,8655778.75,0.54,24.304,1.503,2661600000
SZ000962,东方钽业,9.62,0.11,1.16,-18.41,3860254,36944152.4,0.88,34.39,0,4240810035
SH603879,永悦科技,6.48,0.23,3.68,-18.42,1819792,11630647,0.51,,0.093,2347797571
SH688318,财富趋势,87.8,-2.32,-2.57,-18.42,754417,65923343,2.62,31.563,1.139,8195076400
SZ300103,达刚控股,7.79,0.06,0.78,-18.43,922630,7166351.1,0.38,,0,2474111790
SZ301042,安联锐视,36.16,-0.86,-2.32,-18.45,777064,28163036.76,1.92,27.919,2.765,2489616000
SH603308,应流股份,18.08,-0.92,-4.84,-18.46,8866955,161489159,1.3,44.595,0.564,12351296332
SZ002527,新时达,6.74,-0.13,-1.89,-18.47,7883161,53279798.1,1.5,124.14,1.033,4471621935
SH600151,航天机电,11.29,-0.14,-1.22,-18.48,13987334,159231602,0.98,179.29,0,16192708320
SZ300410,正业科技,9.57,-0.09,-0.93,-18.48,4258227,40606231.07,1.16,249.009,0,3518455450
SZ002311,海大集团,59.6,-0.9,-1.49,-18.49,5147441,305315416.21,0.31,100.821,0.252,99005199236
SH600409,三友化工,6.83,0.07,1.04,-18.53,13908030,94613442,0.67,11.427,3.587,14099506730
SZ002325,洪涛股份,2.33,0.05,2.19,-18.53,63236680,146269900.72,4.41,,0,4092678098
SH688799,华纳药厂,32.8,-0.39,-1.18,-18.54,282408,9283692,0.65,17.539,2.134,3076640000
SZ002662,京威股份,3.47,0.02,0.58,-18.54,15213075,52636512.32,1.01,68.78,0,5205000000
SH600061,国投资本,6.54,0.04,0.62,-18.54,21538071,140347227,0.34,10.594,2.294,42021489592
SZ002113,ST天润,1.58,0.01,0.64,-18.56,54705029,85115706.82,5.6,,0,2386664296
SH600155,华创阳安,8.11,0,0,-18.57,15173958,122970785,0.87,19.577,0,14107804415
SZ300526,*ST中潜,17.8,-0.19,-1.06,-18.57,6781620,122240424.84,3.32,,0,3635631630
SH600114,东睦股份,9.5,-0.11,-1.14,-18.58,6483949,61789659,1.05,442.174,0.526,5855643032
SH600185,格力地产,5.53,0.04,0.73,-18.6,8688403,47780568,0.46,,1.808,10424082046
SZ002516,旷达科技,5.22,0.02,0.38,-18.6,8016988,41833687.88,0.84,40.415,0.958,7677777920
SZ300929,华骐环保,13.55,0.08,0.59,-18.61,1314560,17738797.91,1.38,21.722,0.6,1790401554
SH603660,苏州科达,5.57,0,0,-18.61,2673360,14860086,0.54,,0.718,2752653584
SZ300426,唐德影视,6.99,-0.29,-3.98,-18.63,2963900,20929837,0.75,67.128,0,2858942154
SH600744,华银电力,4.76,0.11,2.37,-18.63,10154315,47860445,1.23,,0,8478151544
SH600307,酒钢宏兴,1.79,0.03,1.7,-18.64,38152507,67560605,0.61,,0,11211409789
SZ300851,交大思诺,23.45,0.39,1.69,-18.65,365300,8540087,1.06,27.165,1.45,2038588230
SZ003013,地铁设计,15.94,0.07,0.44,-18.66,485301,7722550.45,0.81,20.576,2.509,6376159400
SH600765,中航重机,29.21,-0.1,-0.34,-18.66,13710513,398305502,1.03,36.421,0.416,43005710369
SZ300775,三角防务,39.69,0.51,1.3,-18.66,6003043,237704671.62,1.25,36.144,0.225,19816876579
SH688256,寒武纪-U,77.35,-3.43,-4.25,-18.66,16845618,1346785157,6.96,,0,31003013177
SH688107,安路科技-U,58.3,-2.7,-4.43,-18.69,1914666,112095085,4.33,2150.5,0,23325830000
SH600479,千金药业,9.63,-0.01,-0.1,-18.7,4494281,43096649,1.07,13.212,6.231,4139042537
SH600373,中文传媒,9.4,0.02,0.21,-18.7,7487905,70089582,0.55,7.796,7.234,12737598959
SZ000971,ST高升,1.91,0.02,1.06,-18.72,6129804,11562717.52,0.73,,0,2002807141
SZ300519,新光药业,15.83,0,0,-18.72,835800,13198753,0.73,21.452,3.79,2532800000
SH603515,欧普照明,16.38,-0.17,-1.03,-18.72,2639156,43222250,0.35,16.351,3.053,12353971135
SZ003001,中岩大地,16.55,0.04,0.24,-18.73,1570216,26003341.08,3.2,61.946,1.186,2114274515
SH688287,观典防务,13.64,-0.08,-0.58,-18.73,3642657,49725107,2.49,48.478,0.282,4211527320
SH600590,泰豪科技,6.72,0.01,0.15,-18.74,12939364,87264768,1.53,,0,5731284720
SZ300310,宜通世纪,4.29,-0.04,-0.92,-18.75,15227090,65574772.7,2.2,99.929,0,3782315098
SZ002364,中恒电气,7.63,0.04,0.53,-18.75,8773400,66778411,1.67,74.811,1.311,4300000645
SH603458,勘设股份,10.43,0.21,2.05,-18.75,5466282,56059657,1.76,12.236,3.164,3272977253
SH603297,永新光学,97.33,-0.52,-0.53,-18.76,1332085,130230780,1.21,45.885,0.925,10752775075
SH600995,文山电力,16.13,-0.1,-0.62,-18.77,7304290,117224615,1.53,,0.062,7718630832
SH600332,白云山,27.17,-0.1,-0.37,-18.78,4099968,111180352,0.29,11.602,2.529,44172740084
SZ300374,中铁装配,10.9,0.31,2.93,-18.78,2897160,31503962.8,1.53,,0,2680444473
SH600655,豫园股份,8.07,0.03,0.37,-18.78,6966232,55938967,0.18,9.796,4.336,31401201000
SZ301016,雷尔伟,20.87,0.07,0.34,-18.81,1592644,33307574.44,5.31,27.627,0.719,2504400000
SH601010,文峰股份,2.7,0.04,1.5,-18.81,9198243,24578737,0.5,,4.778,4989600000
SZ002291,星期六,16.2,-0.5,-2.99,-18.84,15420027,249676116.26,1.83,,0,14761423055
SZ000903,云内动力,2.94,0.02,0.68,-18.84,7807421,22838093.27,0.4,,0.51,5794154520
SZ002673,西部证券,6.44,0.08,1.26,-18.89,16890919,108121883.43,0.41,27.31,1.661,28784106180
SH600905,三峡能源,6.07,0.05,0.83,-18.89,112733347,680189307,1.32,23.461,0.35,173726495700
SH600452,涪陵电力,13.46,-0.24,-1.75,-18.9,9478039,128262109,1.04,18.396,0.991,12310625403
SZ002572,索菲亚,17.5,-0.55,-3.05,-18.9,20770588,363523444.46,3.25,180.364,3.429,15966475665
SH603030,全筑股份,3,0.06,2.04,-18.92,7530300,22388762,1.3,,0,1740209436
SH600679,上海凤凰,9.39,0.05,0.54,-18.93,862341,8051707,0.3,50.948,0.65,4838613073
SZ002669,康达新材,13.24,0.19,1.46,-18.97,5702175,75767299.75,2.27,,0,4043535363
SH603169,兰石重装,7.38,0.16,2.22,-18.99,38262676,283222180,2.93,57.873,0,9640433469
SZ300014,亿纬锂能,95.59,0.93,0.98,-18.99,19704934,1870438391.22,1.07,65.522,0.167,181505208679
SZ002936,郑州银行,2.56,0.01,0.39,-18.99,13968115,35557847.84,0.23,6.405,0,21159776253
SZ002503,搜于特,1.28,0,0,-18.99,22779320,29012253.4,0.88,,0,3906325498
SZ002716,金贵银业,2.6,0.03,1.17,-19,11126490,28835284.1,0.53,421.677,0,5747245629
SZ000657,中钨高新,13.02,0.34,2.68,-19.03,16083024,208200480.78,1.7,24.774,0.998,14003359483
SZ002042,华孚时尚,3.7,0.02,0.54,-19.04,18188847,67011996.93,1.07,11.225,9.996,6292521014
SH688767,博拓生物,54.25,-0.75,-1.36,-19.05,419894,22992159,1.81,5.73,5.53,5786666685
SZ301283,C聚胶,42.65,-4.28,-9.12,-19.05,5404537,235341354.56,28.5,44.113,,3412000000
SH603699,纽威股份,8.59,-0.16,-1.83,-19.08,3401645,29256319,0.45,18.087,2.91,6434442580
SH688575,亚辉龙,19.7,-0.09,-0.45,-19.09,3642094,71522391,1.37,14.285,1.45,11169900000
SZ300106,西部牧业,9.03,0.03,0.33,-19.09,4040553,36188026.53,1.91,139.467,0,1908330759
SZ300960,通业科技,19.84,-0.13,-0.65,-19.12,1027526,20399910.5,4.01,47.949,1.512,2031334510
SZ300722,新余国科,28.92,-0.45,-1.53,-19.15,1723371,50157805.87,0.9,77.223,0.534,5558192640
SZ000813,德展健康,3.29,0.08,2.49,-19.16,11967012,39008646.64,0.54,,0,7345872954
SH600633,浙数文化,7.04,-0.14,-1.95,-19.18,19184101,135102187,1.52,19.226,1.136,8910742882
SZ002967,广电计量,21.68,-0.56,-2.52,-19.18,3153929,68787790.2,1.34,56.569,0.692,12470896341
SZ300824,北鼎股份,9.94,-0.15,-1.49,-19.23,1045300,10446827.5,0.72,40.066,1.677,3243379755
SZ002340,格林美,8.33,0.11,1.34,-19.24,42253212,351313550.64,0.83,40.089,0.324,42779436020
SZ002297,博云新材,8.18,-0.03,-0.37,-19.25,6799199,55790813.23,1.24,194.779,0,4687997419
SZ300901,中胤时尚,10.19,0.05,0.49,-19.26,3294500,33362798.16,2.71,34.37,0.491,2445600000
SH688202,美迪西,279.01,-8.87,-3.08,-19.27,1006530,279466443,2.68,73.105,0.351,24250516584
SZ300484,蓝海华腾,12.2,0.02,0.16,-19.28,3099512,37804492.76,1.99,35.147,2.131,2537600000
SH600714,金瑞矿业,10.93,0.16,1.49,-19.28,2064900,22473672,0.72,28.492,0.915,3149766664
SH600410,华胜天成,5.46,-0.01,-0.18,-19.29,7279145,39633671,0.66,,0.079,5999138871
SZ301169,零点有数,31.43,-0.58,-1.81,-19.29,480900,15159855,2.66,69.061,0.955,2270496097
SH605167,利柏特,7.95,0.21,2.71,-19.29,4310900,34138556,1.94,32.148,0,3570106500
SH600176,中国巨石,14.25,0.13,0.92,-19.3,19489960,275265360,0.49,7.469,3.368,57044698374
SH600290,ST华仪,2.34,0.11,4.93,-19.31,5372248,12470303,0.71,,0,1778174216
SZ002154,报喜鸟,3.79,-0.02,-0.52,-19.39,11462672,43315403.48,1.03,11.839,12.401,5530874833
SZ002233,塔牌集团,7.96,0.06,0.76,-19.4,5155793,40821540.68,0.43,8.656,7.789,9490509127
SH601601,中国太保,20.9,0.15,0.72,-19.41,19680279,407239492,0.29,8.807,4.785,201065136410
SZ300882,万胜智能,15.1,-0.2,-1.31,-19.43,1545726,23444226.98,2.68,53.452,0.331,3086884242
SH603838,四通股份,6.25,0.18,2.97,-19.47,2149900,13268792,0.75,5746.947,0.64,2000100000
SZ301015,百洋医药,23.64,-0.07,-0.3,-19.48,1957865,46154196.93,1.65,27.576,2.821,12413364000
SH603488,展鹏科技,7.16,0.06,0.85,-19.48,1657700,11820988,0.57,36.733,2.793,2090651550
SZ000783,长江证券,5.76,0.09,1.59,-19.49,25708256,146947940.84,0.46,17.868,5.208,31852555079
SZ300445,康斯特,11.85,0.1,0.85,-19.51,654380,7718265.8,0.47,34.521,0.506,2517295654
SZ300034,钢研高纳,46.21,1.02,2.26,-19.51,6526895,298649384.4,1.44,88.712,0.325,22456077406
SZ300858,科拓生物,26.22,0.02,0.08,-19.52,968200,25513165.2,1.81,35.573,1.907,3904825168
SH603288,海天味业,76.25,-1.75,-2.24,-19.53,5855295,445713820,0.13,52.646,0.906,353329826259
SZ300607,拓斯达,12.85,-0.05,-0.39,-19.53,2431700,31282036.22,0.85,138.057,0.195,5478158698
SZ300657,弘信电子,13.28,-0.04,-0.3,-19.56,4019460,53218739.48,0.95,,0,6486085544
SZ000005,ST星源,1.85,0.04,2.21,-19.57,10672106,19847524.98,1.01,,0,1958293158
SH600267,海正药业,11.14,-0.1,-0.89,-19.59,9748856,108786648,0.88,25.388,1.257,13347742601
SH600722,金牛化工,5.54,0.39,7.57,-19.59,40700522,224553191,5.98,70.466,0,3768971005
SZ300488,恒锋工具,22.63,-0.15,-0.66,-19.59,446200,10105462,0.33,23.2,0.795,3749322129
SH605588,冠石科技,31.55,-0.43,-1.34,-19.61,604034,19126788,2.61,25.634,0.428,2306291150
SZ300012,华测检测,21.53,0.13,0.61,-19.64,4255905,91831117.23,0.28,44.939,0.278,36216005147
SZ002095,生意宝,13.24,-0.2,-1.49,-19.66,3182001,42217308.2,1.26,145.536,0,3346012800
SZ002880,卫光生物,25.65,0.51,2.03,-19.66,521256,13222653.6,0.23,31.9,0.78,5817420000
SZ301082,久盛电气,19.65,-0.04,-0.2,-19.68,3493420,69108598.45,9.75,33.479,1.527,3176410907
SZ300274,阳光电源,116.97,8.31,7.65,-19.68,36178736,4159710506.84,3.2,100.641,0.094,173722789398
SZ301190,善水科技,24.1,-0.7,-2.82,-19.7,2270678,54978011.23,4.23,31.94,0.622,5172739650
SZ300900,广联航空,27.58,0.11,0.4,-19.71,1892076,52315505.14,1.55,99.562,0,5832342600
SH601968,宝钢包装,8.23,-0.02,-0.24,-19.73,2679100,22201069,0.3,36.656,1.458,9324912402
SH600088,中视传媒,9.15,-0.14,-1.51,-19.74,4080718,37456405,1.03,,0,3639013560
SZ000838,财信发展,5.76,0.07,1.23,-19.78,7088500,40571306,0.67,,0,6338662099
SZ300236,上海新阳,32.62,-0.31,-0.94,-19.78,1971207,64471380.49,0.64,779.319,0.46,10222501333
SZ300998,宁波方正,26.64,0.13,0.49,-19.79,429900,11433490,1.23,187.21,0.375,2834496000
SH688663,新风光,37.43,2.35,6.7,-19.8,6103915,225088875,8.31,39.93,1.069,5238328500
SH688360,德马科技,25.85,0.02,0.08,-19.81,555581,14343771,1.32,26.15,1.044,2214740084
SZ300347,泰格医药,101.87,-2.96,-2.82,-19.81,5889955,602355486.7,1.04,31.615,0.491,88875296141
SH600167,联美控股,7.1,0.09,1.28,-19.82,6504607,45927774,0.28,16.632,1.831,16245648273
SZ300962,中金辐照,15.79,-0.16,-1,-19.82,1637079,25682034.5,1.35,44.366,1.583,4168589954
SZ002763,汇洁股份,8.12,0.01,0.12,-19.84,1356700,10970336.2,0.67,16.673,0,3328582880
SH688126,沪硅产业-U,20.69,0.53,2.63,-19.87,31255414,622590345,1.97,589.481,0,56518017613
SH603380,易德龙,30.53,0.35,1.16,-19.88,1214300,37668279,0.76,23.175,0.623,4927651908
SH601985,中国核电,6.5,0.19,3.01,-19.89,98614985,634149527,0.52,13.612,2.308,122527611421
SZ301201,诚达药业,57.85,-0.48,-0.82,-19.9,663889,38542449.79,2.85,48.816,0.778,5593871699
SZ300247,融捷健康,3.7,0.05,1.37,-19.91,16261400,59849689,2.02,19.851,0,2974949158
SH600606,绿地控股,3.16,0.05,1.61,-19.91,61714998,193487580,0.44,20.69,0,44411329872
SH601665,齐鲁银行,4.3,0.02,0.47,-19.92,29529699,125670755,1.42,5.968,4.279,19697583336
SH600704,物产中大,4.59,0,0,-19.92,21721838,99464987,0.43,6.134,3.486,23844462664
SZ300758,七彩化学,11.25,-0.15,-1.32,-19.94,5300960,59889116.4,1.69,49.812,1.778,4615170413
SZ301139,元道通信,30.79,-0.09,-0.29,-19.94,867694,26705907.72,3.01,32.032,0,3743472832
SZ002151,北斗星通,31.36,-0.5,-1.57,-19.95,10897718,343310550.29,2.55,89.763,0.186,16094485026
SH601375,中原证券,3.91,0.05,1.3,-19.95,20091090,78143465,0.58,114.314,0.537,18153679177
SZ002931,锋龙股份,11.18,0.12,1.08,-19.95,1736330,19290488.4,0.97,34.073,0.894,2226389079
SH600835,上海机电,12.46,-0.1,-0.8,-19.97,3141183,39016245,0.39,20.95,2.327,12743331778
SZ300884,狄耐克,10.83,0.02,0.19,-19.97,2279360,24536064,1.57,27.764,1.319,2729160000
SH688273,麦澜德,32.24,0.78,2.48,-19.98,1811480,58731006,8.1,29.376,,3224000000
SH600688,上海石化,3.23,0.09,2.87,-19.99,41323523,132687448,0.56,109.148,3.096,34960917605
SZ300842,帝科股份,64.01,1.78,2.86,-19.99,3879107,251064774.67,5.58,119.819,0,6401000000
SH603506,南都物业,13.14,0.23,1.78,-19.99,1736700,22693922,0.92,14.646,2.639,2467400016
SZ301053,远信工业,23.61,0.19,0.81,-20.03,860295,20452366.35,3.35,21.746,1.271,1930176525
SZ002951,金时科技,9.33,-0.04,-0.43,-20.04,2323647,21743317.99,0.57,228.875,0.536,3778650000
SZ300289,利德曼,6.43,-0.06,-0.92,-20.06,8208000,52782846.97,1.96,106.676,0.311,3497993861
SH600718,东软集团,10.78,-0.13,-1.19,-20.06,18558500,198378222,1.52,11.312,0.557,13386661080
SZ301077,星华反光,22.58,-0.48,-2.08,-20.06,629046,14268149.12,2.1,20.121,4.429,2709600000
SZ002316,*ST亚联,3.78,-0.2,-5.03,-20.08,18209612,69871590.46,6.24,,0,1485993600
SH600823,世茂股份,2.62,0.03,1.16,-20.12,15317810,40021409,0.41,,0,9828060844
SZ300018,中元股份,6.63,-0.01,-0.15,-20.12,13307079,87577835.98,3.28,112.004,0,3187913084
SH600989,宝丰能源,13.59,0.19,1.42,-20.14,13869110,187210727,0.64,13.556,2.06,99660362400
SH603315,福鞍股份,21.99,-0.02,-0.09,-20.15,1059300,23266601,0.35,114.652,0,6751507545
SZ300809,华辰装备,22.28,0.19,0.86,-20.15,1474140,32821923.6,1.99,139.921,0.561,5618481280
SZ300492,华图山鼎,36.36,0.06,0.17,-20.17,275301,9984571.38,0.2,664.71,0.055,5108088049
SZ001215,千味央厨,46.33,-2.32,-4.77,-20.17,1270579,59566933.09,5.99,41.064,0.324,4013583467
SH605001,威奥股份,6.68,0.08,1.21,-20.19,2048010,13576619,0.86,,0,2624478480
SZ300405,科隆股份,5.99,0.08,1.35,-20.2,2570532,15277364.71,1.17,150.493,0.385,1732367313
SH600271,航天信息,10.52,-0.05,-0.47,-20.22,3839470,40286479,0.21,20.411,1.578,19492346392
SH603588,高能环境,11.62,0.03,0.26,-20.23,8444764,97976137,0.68,22.732,0.421,17733759826
SH603337,杰克股份,18.42,0,0,-20.24,1210100,22073758,0.27,17.187,1.606,8954672202
SH601882,海天精工,19.3,0,0,-20.26,2733900,52916389,0.52,21.53,1.845,10074600000
SZ000415,渤海租赁,2.32,0.09,4.04,-20.27,43527140,100391380.14,1.09,,0,14348089374
SZ002950,奥美医疗,12.82,-0.15,-1.16,-20.27,4687850,60277915.63,1.36,16.79,1.638,8118462518
SH605056,咸亨国际,14.57,0.12,0.83,-20.28,3663134,52720228,2.34,34.707,2.402,5828145700
SH600340,华夏幸福,2.87,0.04,1.41,-20.28,30743949,87915149,0.79,,0,11232377382
SH600881,亚泰集团,2.59,0.07,2.78,-20.31,28854028,74239055,0.89,,0,8414686193
SH600515,ST基础,3.61,-0.03,-0.82,-20.31,19557490,70300422,0.21,85.069,0,41245367663
SZ002063,远光软件,6.56,-0.22,-3.24,-20.32,37076929,243585124.88,2.54,33.814,0.635,10414524800
SZ000927,中国铁物,2.82,0.03,1.08,-20.34,16347813,45708548.51,0.37,19.614,0,17061997268
SZ300750,宁德时代,468.36,2.1,0.45,-20.35,9110009,4237267562.78,0.46,58.271,0.139,1143019000839
SZ002460,赣锋锂业,81.1,-1.76,-2.12,-20.36,29464578,2389994594.35,2.44,14.78,0.285,163540920295
SH600667,太极实业,6.29,-0.01,-0.16,-20.36,11785803,73787456,0.56,22.254,2.703,13247936220
SH603365,水星家纺,12.95,-0.12,-0.92,-20.38,1182700,15254612,0.44,10.511,3.861,3453376500
SH600584,长电科技,24.5,-0.38,-1.53,-20.38,23538647,575510206,1.32,13.71,0.816,43599048500
SZ002009,天奇股份,19.2,0.02,0.1,-20.4,6437093,123596134.04,1.74,31.09,0.156,7282549133
SH603997,继峰股份,12.8,-0.77,-5.67,-20.4,20311882,263056528,2.31,,0,14294866163
SZ002522,浙江众成,5.62,0.04,0.72,-20.42,4487655,25073904.9,0.52,28.585,0.534,5090480155
SH688598,金博股份,282.2,-1.54,-0.54,-20.43,1011661,288411009,1.55,39.113,0.077,26013019061
SH601168,西部矿业,10.65,0.08,0.76,-20.43,14383093,152474305,0.6,8.1,1.878,25378950000
SH600821,金开新能,7.55,0.36,5.01,-20.44,55807490,417163055,4.36,21.534,0,11599491598
SH688129,东来技术,14,0.06,0.43,-20.44,448715,6292343,1.12,24.132,1.714,1680000000
SH600569,安阳钢铁,2.27,0.02,0.89,-20.45,13731562,31047539,0.48,,4.846,6520396546
SH600030,中信证券,19.27,0.03,0.16,-20.47,43061279,825521886,0.38,12.924,2.802,285591937395
SZ301029,怡合达,60.82,4.01,7.06,-20.48,2086210,122772870.02,0.84,63.438,0.41,29288333232
SH600178,东安动力,6.94,0.08,1.17,-20.48,3659207,25264730,0.79,225.868,0.826,3301940266
SZ301155,海力风电,96.67,2.72,2.9,-20.49,2760230,268570620.06,5.08,29.179,0.931,21015234178
SH605081,太和水,18.23,0.42,2.36,-20.49,1113038,20150082,1.3,26.837,3.783,2064494123
SZ002490,山东墨龙,4.54,0.41,9.93,-20.49,20407715,91360833.18,3.77,,0,3622231736
SH600781,*ST辅仁,2.83,0.09,3.28,-20.51,10629370,29627224,2.84,,0,1774855759
SZ300333,兆日科技,6.5,-0.06,-0.91,-20.54,4972300,32380472,1.49,,0,2184000000
SH600664,哈药股份,2.82,0.01,0.36,-20.56,10710275,30152460,0.43,47.117,0,7115673220
SH688396,华润微,51.16,-0.48,-0.93,-20.57,3413357,174254638,0.77,26.44,0.336,67535899609
SH600433,冠豪高新,3.81,0.01,0.26,-20.57,7861200,29938891,0.55,64.005,1.837,7027762848
SZ300746,汉嘉设计,10.87,0.2,1.87,-20.57,1971100,21240120,0.92,49.175,1.224,2453775625
SZ002092,中泰化学,7.45,0.1,1.36,-20.6,24956330,185076407.3,1,9.161,1.595,19376105402
